,ARR_DRT,ARR_GCH,CLASSE,DEB_DRT,DEB_GCH,DIR_VOIE,FIN_DRT,FIN_GCH,FIRE_STATION,ID_TRC,LIE_VOIE,LIM_DRT,LIM_GCH,Latitude,Longitude,NOM_VOIE,SENS_CIR,TIME_TO_FS,TYP_VOIE
21773,Ville-Marie,Ville-Marie,6,1601,1600,Ouest,1639,1668,FALSE,1260751,,Montréal,Montréal,45.49572495,-73.5824819,Sherbrooke,0,0.019570601,rue
21817,Ville-Marie,Ville-Marie,7,627,700,Ouest,629,700,FALSE,1260817,,Montréal,Montréal,45.50121066,-73.56207292,Saint-Antoine,0,0.030402103,rue
21832,Ville-Marie,Ville-Marie,0,1055,1050,,1077,1080,FALSE,1260848,,Montréal,Montréal,45.49221169,-73.5764718,Saint-Mathieu,0,0.008865967,rue
21848,Ville-Marie,Ville-Marie,0,1101,1080,,1125,1102,FALSE,1260868,,Montréal,Montréal,45.49801774,-73.57088943,Stanley,0,0.029176173,rue
21877,Ville-Marie,Ville-Marie,5,0,3800,Ouest,0,3900,FALSE,1260912,,Montréal,Montréal,45.489271,-73.58454718,Sainte-Catherine,0,0.031654432,rue
21903,Ville-Marie,Ville-Marie,0,13,0,,1475,0,FALSE,1260914,,Montréal,Montréal,45.49864047,-73.58718174,Steyning,0,1000,avenue
21917,Ville-Marie,Ville-Marie,0,3071,3068,,3083,3090,FALSE,1260928,de,Montréal,Montréal,45.49378703,-73.59881542,Trafalgar,0,0.040277417,avenue
21930,Ville-Marie,Ville-Marie,0,0,0,,0,0,FALSE,1260934,de,Montréal,Montréal,45.49344189,-73.6003114,Trafalgar-Heights,0,0.052108872,chemin
21946,Ville-Marie,Ville-Marie,0,0,2300,,0,2400,FALSE,1260942,,Montréal,Montréal,45.48876542,-73.58372225,Tupper,0,0.018356124,rue
22003,Ville-Marie,Ville-Marie,0,15,16,,23,22,FALSE,1260974,,Montréal,Montréal,45.49575696,-73.59650195,Upper-Trafalgar,0,0.05422944,place
22044,Ville-Marie,Ville-Marie,0,0,0,,0,0,FALSE,1261034,,Montréal,Montréal,45.50267964,-73.56967662,Palace,0,0.03873074,ruelle
22128,Outremont,Outremont,5,0,0,,0,0,FALSE,1261205,,Montréal,Montréal,45.51479322,-73.59130713,Mont-Royal,-1,0.040905674,boulevard
22135,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,1,5501,5500,,5611,5610,FALSE,1270001,,Montréal,Montréal,45.49384558,-73.63178298,Beaminster,0,0.013070263,place
22139,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,1,5501,5500,,5611,5610,FALSE,1270010,de,Montréal,Montréal,45.49335974,-73.63222002,Bradford,0,0.012485298,place
22141,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,1,5501,5500,,5611,5610,FALSE,1270016,de,Montréal,Montréal,45.49287543,-73.63265565,Campden,0,0.011769749,place
22144,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,4900,,0,4940,FALSE,1270021,,Montréal,Montréal,45.49017707,-73.62004446,Cedar Crescent,0,0.016237864,rue
22146,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,4950,,0,5000,FALSE,1270022,,Montréal,Montréal,45.49089975,-73.6216465,Cedar Crescent,0,0.01449021,rue
22147,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,0,,0,0,FALSE,1270023,,Montréal,Montréal,45.49126874,-73.62238626,Cedar Crescent,0,0.013657334,rue
22165,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,4946,,0,4962,FALSE,1270050,de la,Montréal,Montréal,45.49483984,-73.61739477,Côte-des-Neiges,-1,0.011096584,chemin
22182,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,7,0,5122,,0,5150,FALSE,1270053,de la,Montréal,Montréal,45.4953851,-73.62017779,Côte-des-Neiges,-1,0.007224517,chemin
22183,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,7,5171,5168,,5235,5252,FALSE,1270054,de la,Montréal,Montréal,45.49608729,-73.62174087,Côte-des-Neiges,0,0.005560723,chemin
22184,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,7,5307,5290,,5355,5366,FALSE,1270055,de la,Montréal,Montréal,45.4968189,-73.62337895,Côte-des-Neiges,0,0.003820051,chemin
22185,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,7,5405,5400,,5431,5484,FALSE,1270056,de la,Montréal,Montréal,45.49723632,-73.62431007,Côte-des-Neiges,0,0.00282955,chemin
22187,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,7,5559,5590,,5617,5600,FALSE,1270058,de la,Montréal,Montréal,45.49813396,-73.62632605,Côte-des-Neiges,0,0.004969876,chemin
22188,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,7,5619,5620,,5685,5740,FALSE,1270059,de la,Montréal,Montréal,45.49862858,-73.6274093,Côte-des-Neiges,0,0.006128429,chemin
22192,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,6,0,5000,,0,5050,FALSE,1270101,,Montréal,Montréal,45.49642261,-73.61711787,Decelles,0,0.013749127,avenue
22193,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,6,0,0,,0,0,FALSE,1270102,,Montréal,Montréal,45.49667587,-73.61760599,Decelles,0,0.013178657,avenue
22195,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,5255,5252,,5257,5252,FALSE,1270105,,Montréal,Montréal,45.49779891,-73.61986127,Decelles,0,0.010699472,avenue
22198,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,5346,,0,5348,FALSE,1270107,,Montréal,Montréal,45.49836903,-73.6208798,Decelles,0,0.003455366,avenue
22199,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,5385,5350,,5387,5390,FALSE,1270108,,Montréal,Montréal,45.49879597,-73.62161365,Decelles,0,0.002600718,avenue
22200,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,5425,5400,,5435,5402,FALSE,1270109,,Montréal,Montréal,45.49926866,-73.62250533,Decelles,0,0.003602581,avenue
22201,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,5511,5530,,5685,5674,FALSE,1270110,,Montréal,Montréal,45.50066213,-73.62564404,Decelles,0,0.006836319,avenue
22203,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,4701,4700,,4751,4740,FALSE,1270117,,Montréal,Montréal,45.48903212,-73.62569644,Dornal,0,0.016397444,avenue
22206,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,2415,2350,,2541,2550,FALSE,1270128,,Montréal,Montréal,45.50729271,-73.61520906,Édouard-Montpetit,0,0.276641017,boulevard
22207,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,2415,2350,,2541,2550,FALSE,1270128,,Montréal,Montréal,45.50528869,-73.6170285,Édouard-Montpetit,0,0.012437499,boulevard
22208,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,2915,2910,,3075,3076,FALSE,1270131,,Montréal,Montréal,45.50322204,-73.61889367,Édouard-Montpetit,0,0.009404334,boulevard
22209,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,2915,2910,,3075,3076,FALSE,1270131,,Montréal,Montréal,45.50125321,-73.62067864,Édouard-Montpetit,0,0.006521401,boulevard
22210,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,3305,3310,,3397,3400,FALSE,1270133,,Montréal,Montréal,45.49797043,-73.62363482,Édouard-Montpetit,0,0.001750043,boulevard
22212,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,3951,3950,,4511,4500,FALSE,1270136,,Montréal,Montréal,45.4929555,-73.62817345,Édouard-Montpetit,1,0.009090075,boulevard
22213,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,4601,4600,,4797,4782,FALSE,1270137,,Montréal,Montréal,45.49094801,-73.62995612,Édouard-Montpetit,1,0.012012553,boulevard
22214,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,2903,2900,,2965,2966,FALSE,1270140,,Montréal,Montréal,45.50168592,-73.61768125,Fendall,1,0.009311631,rue
22215,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,2903,2900,,2965,2966,FALSE,1270140,,Montréal,Montréal,45.50042316,-73.61880206,Fendall,1,0.006583378,rue
22220,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,4723,4700,,4729,4750,FALSE,1270147,,Montréal,Montréal,45.48940516,-73.62653677,Fulton,0,0.015535677,rue
22233,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,4095,4120,,4405,4392,FALSE,1270173,,Montréal,Montréal,45.49419454,-73.62457205,Isabella,0,0.007946239,avenue
22234,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,4095,4120,,4405,4392,FALSE,1270173,,Montréal,Montréal,45.49275923,-73.62585332,Isabella,0,0.010038805,avenue
22236,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3101,3000,,3285,3200,FALSE,1270178,,Montréal,Montréal,45.50004162,-73.6179401,Jean-Brillant,0,0.007466484,rue
22239,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3745,3744,,3777,3998,FALSE,1270183,,Montréal,Montréal,45.49382202,-73.62372294,Jean-Brillant,0,0.008814046,rue
22242,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,4770,,0,4780,FALSE,1270185,,Montréal,Montréal,45.48976973,-73.62734796,Jean-Brillant,0,0.014700832,rue
22243,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3105,3130,,3285,3290,FALSE,1270194,,Montréal,Montréal,45.5008496,-73.61974604,Lacombe,-1,0.005610543,avenue
22244,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3715,3740,,3943,3830,FALSE,1270198,,Montréal,Montréal,45.49455358,-73.62539426,Lacombe,-1,0.007107029,avenue
22245,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3951,3950,,4575,4592,FALSE,1270199,,Montréal,Montréal,45.49253511,-73.62721932,Lacombe,-1,0.010066415,avenue
22246,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,4601,4608,,4777,4746,FALSE,1270200,,Montréal,Montréal,45.49052271,-73.62900974,Lacombe,-1,0.012986493,avenue
22248,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,5500,,0,5610,FALSE,1270206,,Montréal,Montréal,45.49435345,-73.63131769,Lavoie,1,0.012315899,rue
22250,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,0,,0,0,FALSE,1270213,,Montréal,Montréal,45.49637117,-73.6295183,Légaré,-1,0.009605196,rue
22255,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,4551,4560,,4621,4614,FALSE,1270231,,Montréal,Montréal,45.48895115,-73.62181284,Michel-Bibaud,-1,0.01784416,rue
22265,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,7,4545,4570,,4565,4610,FALSE,1270252,,Montréal,Montréal,45.48981732,-73.62369435,Queen-Mary,0,0.015779142,chemin
22266,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,7,4701,4700,,4745,4730,FALSE,1270254,,Montréal,Montréal,45.48862608,-73.62478819,Queen-Mary,0,0.017330759,chemin
22307,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,4645,4640,,4775,4798,FALSE,1270283,,Montréal,Montréal,45.48793741,-73.61910067,Roslyn,0,0.019688421,avenue
22308,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,5001,4996,,5045,5042,FALSE,1270288,,Montréal,Montréal,45.48947657,-73.62293611,Roslyn,0,0.016605372,avenue
22309,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,4605,4620,,4795,4798,FALSE,1270292,,Montréal,Montréal,45.49135104,-73.63086409,Saint-Kevin,-1,0.012943642,avenue
22312,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,5563,5570,,5651,5640,FALSE,1270296,de,Montréal,Montréal,45.50868874,-73.61837298,Stirling,-1,0.44596771,avenue
22318,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,5501,5500,,5601,5698,FALSE,1270315,,Montréal,Montréal,45.49234918,-73.63313235,Victoria,0,0.010990652,avenue
22321,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,5563,5502,,5665,5650,FALSE,1270319,,Montréal,Montréal,45.50804923,-73.61895777,Wilderton,1,0.406077542,avenue
22356,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3301,0,,3597,0,FALSE,1280002,,Montréal,Montréal,45.50206782,-73.63487288,Appleton,-1,0.018409483,avenue
22357,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,1905,1922,,2243,2202,FALSE,1280003,,Montréal,Montréal,45.51504531,-73.62430628,Barclay,1,0.170932632,avenue
22363,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,2945,2940,,3095,3090,FALSE,1280006,,Montréal,Montréal,45.50703279,-73.63182713,Barclay,1,0.022614665,avenue
22366,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,3307,3350,,3435,3602,FALSE,1280010,,Montréal,Montréal,45.50245268,-73.63573734,Barclay,1,0.019296585,avenue
22367,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7321,7310,,7421,7450,FALSE,1280014,,Montréal,Montréal,45.5097379,-73.63686731,Bayard,0,0.015561297,rue
22368,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7321,7310,,7421,7450,FALSE,1280014,,Montréal,Montréal,45.51020735,-73.63790002,Bayard,0,0.014038275,rue
22380,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,2105,2110,,2597,2582,FALSE,1280016,de,Montréal,Montréal,45.51287233,-73.62918733,Bedford,0,0.03302063,chemin
22381,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,2625,2610,,2875,2890,FALSE,1280019,de,Montréal,Montréal,45.51042529,-73.63137651,Bedford,0,0.032317175,chemin
22384,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7395,7410,,7445,7490,FALSE,1280023,de,Montréal,Montréal,45.507608,-73.63944476,Bernières,0,0.018798854,rue
22385,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7395,7410,,7445,7490,FALSE,1280023,de,Montréal,Montréal,45.50804956,-73.64047234,Bernières,0,0.017185824,rue
22392,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3103,3090,,3131,3136,FALSE,1280030,de,Montréal,Montréal,45.5039834,-73.62676226,Brighton,-1,0.012708939,avenue
22394,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7425,7400,,7427,7436,FALSE,1280034,,Montréal,Montréal,45.5145679,-73.6348131,Canora,0,0.017985758,chemin
22397,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7405,7410,,7435,7440,FALSE,1280038,de,Montréal,Montréal,45.50817551,-73.63894873,Carpiquet,0,0.017500174,rue
22398,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7405,7410,,7435,7440,FALSE,1280038,de,Montréal,Montréal,45.50862149,-73.639959,Carpiquet,0,0.015867325,rue
22399,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7305,7310,,7451,7440,FALSE,1280039,de,Montréal,Montréal,45.5130875,-73.63387797,Chambois,0,0.016885939,rue
22400,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7305,7310,,7451,7440,FALSE,1280039,de,Montréal,Montréal,45.5136182,-73.63571512,Chambois,0,0.014427462,rue
22401,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7453,7460,,7485,7462,FALSE,1280040,de,Montréal,Montréal,45.51387691,-73.63679859,Chambois,0,0.01301132,rue
22402,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7337,7340,,7411,7400,FALSE,1280043,,Montréal,Montréal,45.51112432,-73.63562275,Churchill,0,0.013206129,chemin
22403,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7337,7340,,7411,7400,FALSE,1280043,,Montréal,Montréal,45.51151934,-73.6369396,Churchill,0,0.011433872,chemin
22404,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7465,7470,,7475,7490,FALSE,1280044,,Montréal,Montréal,45.51182911,-73.63800577,Churchill,0,0.010005885,chemin
22405,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,1901,1900,,1961,1942,FALSE,1280045,,Montréal,Montréal,45.51374062,-73.62423371,Clinton,0,0.369899593,avenue
22416,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,1901,1900,,1961,1942,FALSE,1280045,,Montréal,Montréal,45.51454778,-73.62322994,Clinton,0,0.24778873,avenue
22422,Côte-des-Neiges-Notre-Dame-de-Grâce,Outremont,6,2261,766,,2293,768,FALSE,1280071,de la,Montréal,Montréal,45.50983072,-73.61731392,Côte-Sainte-Catherine,0,0.294427249,chemin
22423,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,6,2509,2500,,2529,2544,FALSE,1280077,de la,Montréal,Montréal,45.50741425,-73.6195323,Côte-Sainte-Catherine,0,0.322445336,chemin
22425,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,6,2905,2900,,2945,2940,FALSE,1280083,de la,Montréal,Montréal,45.50473463,-73.62194903,Côte-Sainte-Catherine,0,0.012922759,chemin
22426,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,6,2953,0,,2983,0,FALSE,1280084,de la,Montréal,Montréal,45.5039974,-73.62263309,Côte-Sainte-Catherine,0,0.011835905,chemin
22430,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,5,0,6120,,0,6122,FALSE,1280108,de,Montréal,Montréal,45.5078655,-73.6255529,Darlington,-1,0.018798062,avenue
22447,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,6245,6204,,6247,6250,FALSE,1280135,,Montréal,Montréal,45.50284904,-73.63044946,Decelles,0,0.015042532,avenue
22452,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7325,7352,,7345,7352,FALSE,1280145,de,Montréal,Montréal,45.50850714,-73.63795716,Dieppe,0,0.017096387,avenue
22453,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7325,7352,,7345,7352,FALSE,1280145,de,Montréal,Montréal,45.50873228,-73.63844973,Dieppe,0,0.016292161,avenue
22454,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7347,7390,,7445,7440,FALSE,1280146,de,Montréal,Montréal,45.50920581,-73.63951029,Dieppe,0,0.014572452,avenue
22457,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,2727,2730,,2805,2760,FALSE,1280149,,Montréal,Montréal,45.51291273,-73.63609907,Douglas,0,0.014104754,avenue
22458,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,2807,2840,,2897,2890,FALSE,1280150,,Montréal,Montréal,45.51221655,-73.63651682,Douglas,0,0.012771356,avenue
22459,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,2957,2960,,2985,2962,FALSE,1280152,,Montréal,Montréal,45.51079168,-73.63743953,Douglas,0,0.012859731,avenue
22461,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,1841,0,,1841,0,FALSE,1280154,,Montréal,Montréal,45.51440672,-73.6229162,Ducharme,0,0.218733859,avenue
22462,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,7301,0,,7301,0,FALSE,1280155,de,Montréal,Montréal,45.51321561,-73.63279174,Dunkirk,0,0.026523307,chemin
22465,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3185,3100,,3195,3180,FALSE,1280160,,Montréal,Montréal,45.50284756,-73.62631399,Ellendale,0,0.010680058,avenue
22466,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3205,3250,,3215,3260,FALSE,1280161,,Montréal,Montréal,45.50218395,-73.62691353,Ellendale,0,0.009709313,avenue
22467,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,3344,,0,3412,FALSE,1280167,de la,Montréal,Montréal,45.50703586,-73.63993714,Falaise,0,0.020102679,avenue
22468,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3555,3540,,3691,3690,FALSE,1280169,,Montréal,Montréal,45.50650938,-73.64007047,Frobisher,0,0.02326648,rue
22470,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3555,3540,,3691,3690,FALSE,1280169,,Montréal,Montréal,45.50493129,-73.6409039,Frobisher,0,0.025700727,rue
22477,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3363,0,,3441,0,FALSE,1280185,,Montréal,Montréal,45.50748101,-73.6409743,Glencoe,0,0.018490476,avenue
22486,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,3265,3270,,3599,3610,FALSE,1280198,,Montréal,Montréal,45.50294055,-73.63682234,Goyer,-1,0.020499642,rue
22487,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,0,,0,0,FALSE,1280200,,Montréal,Montréal,45.51064794,-73.62366181,Hillsdale,0,0.364705264,chemin
22490,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,6260,,0,6262,FALSE,1280206,,Montréal,Montréal,45.50550157,-73.62826862,Hudson,0,0.018829253,chemin
22491,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,6260,,0,6262,FALSE,1280206,,Montréal,Montréal,45.50589008,-73.62919523,Hudson,0,0.019808007,chemin
22501,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,0,,0,0,FALSE,1280232,,Montréal,Montréal,45.51243581,-73.63445471,Kirkfield,0,0.015935643,avenue
22502,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,2900,,0,2908,FALSE,1280233,,Montréal,Montréal,45.51179037,-73.63503727,Kirkfield,0,0.014587288,avenue
22503,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,2955,2952,,2957,2990,FALSE,1280235,,Montréal,Montréal,45.51044302,-73.6362344,Kirkfield,0,0.014472853,avenue
22504,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,3022,,0,3100,FALSE,1280237,,Montréal,Montréal,45.50911979,-73.63741602,Kirkfield,0,0.016846552,avenue
22506,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,1895,1890,,1895,1890,FALSE,1280240,,Montréal,Montréal,45.51231668,-73.61829518,Lajoie,0,0.037573515,avenue
22513,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,6211,6300,,6345,6302,FALSE,1280242,,Montréal,Montréal,45.51225481,-73.62220729,Lennox,-1,0.215145774,avenue
22520,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0,1898,,0,1900,FALSE,1280257,du,Montréal,Montréal,45.51520477,-73.62463671,Manoir,0,0.139661622,avenue
22534,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,6,1845,1900,,1855,1902,FALSE,1280284,,Montréal,Montréal,45.51355228,-73.62104805,Van Horne,0,0.044853832,avenue
