,ARR_DRT,ARR_GCH,CLASSE,DEB_DRT,DEB_GCH,DIR_VOIE,DIST_TO_FS,FIN_DRT,FIN_GCH,FIRE_STATION,ID_TRC,LIE_VOIE,LIM_DRT,LIM_GCH,Latitude,Longitude,NOM_VOIE,SENS_CIR,TYP_VOIE
83034,N/A,N/A,5,21111,21100,,2.107017542,21611,21576,FALSE,1619117,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40270672,-73.9445335,Lakeshore,0,rue
83041,N/A,N/A,4,0,0,,2.032068528,0,0,FALSE,1619121,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40535716,-73.94413041,Privée,0,voie
83042,N/A,N/A,4,0,0,,2.066013659,0,0,FALSE,1619122,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40617203,-73.94515877,Privée,0,voie
83043,N/A,N/A,4,0,0,,2.129803104,0,0,FALSE,1619122,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40624717,-73.94434896,Privée,0,voie
83044,N/A,N/A,0,19,20,,1.963771586,21,22,FALSE,1619123,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40526014,-73.94499399,Maple,0,rue
83045,N/A,N/A,0,13,16,,1.933413015,17,18,FALSE,1619125,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40498955,-73.9449431,Maple,0,rue
83046,N/A,N/A,0,1,6,,2.002974443,7,8,FALSE,1619126,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40268488,-73.94585802,Perrault,1,rue
83051,N/A,N/A,0,1,6,,1.945778685,7,8,FALSE,1619126,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40362603,-73.9461583,Perrault,1,rue
83052,N/A,N/A,0,1,2,,1.94738239,7,6,FALSE,1619127,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40273357,-73.94656643,Kent,-1,rue
83056,N/A,N/A,0,1,2,,1.947955149,7,6,FALSE,1619127,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40358414,-73.94651405,Kent,-1,rue
83059,N/A,N/A,0,9,0,,1.921754557,11,0,FALSE,1619129,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40379046,-73.94635599,Perrault,1,rue
83061,N/A,N/A,0,15,12,,1.806031492,23,22,FALSE,1619131,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40482128,-73.94655654,Perrault,0,rue
83074,N/A,N/A,0,23,24,,1.859299833,29,40,FALSE,1619139,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40828489,-73.94557581,Maple,0,rue
83075,N/A,N/A,0,19,22,,1.700871132,25,24,FALSE,1619140,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40468558,-73.94788919,Saint-Georges,0,rue
83077,N/A,N/A,0,19,22,,1.641260727,25,24,FALSE,1619140,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40457887,-73.94871108,Saint-Georges,0,rue
83078,N/A,N/A,0,43,42,,1.629287045,53,48,FALSE,1619141,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40678745,-73.94692584,Perrault,0,rue
83079,N/A,N/A,0,43,42,,1.72869016,53,48,FALSE,1619141,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40787321,-73.94714221,Perrault,0,rue
83080,N/A,N/A,0,61,60,,1.569251188,71,70,FALSE,1619142,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40708565,-73.94833693,Sainte-Marie,0,montée
83082,N/A,N/A,0,57,50,,1.523884307,59,54,FALSE,1619143,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40667293,-73.94826569,Sainte-Marie,0,montée
83083,N/A,N/A,0,53,0,,1.501093017,55,0,FALSE,1619145,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40646956,-73.94823009,Sainte-Marie,0,montée
83084,N/A,N/A,0,49,44,,1.569745069,51,48,FALSE,1619146,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40585455,-73.94810641,Sainte-Marie,1,montée
83088,N/A,N/A,0,29,22,,1.635329282,39,36,FALSE,1619149,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40527007,-73.9479956,Sainte-Marie,1,montée
83089,N/A,N/A,0,1,0,,1.574271702,3,0,FALSE,1619150,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40517688,-73.94881283,Saint-Jacques,0,rue
83090,N/A,N/A,0,1,2,,1.505536224,5,6,FALSE,1619158,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40701128,-73.94914593,Saint-Étienne,0,rue
83092,N/A,N/A,0,1,0,,1.437055284,5,0,FALSE,1619160,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40639978,-73.94904408,Sainte-Élisabeth,0,rue
83093,N/A,N/A,0,7,2,,1.348420458,15,10,FALSE,1619162,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40630536,-73.95017109,Sainte-Élisabeth,0,rue
83101,N/A,N/A,0,0,0,,1.276208621,0,0,FALSE,1619163,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4065184,-73.95094023,Sainte-Élisabeth,0,rue
83102,N/A,N/A,0,0,0,,1.34715742,0,0,FALSE,1619165,du,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40635752,-73.95177274,Collège,0,rue
83107,N/A,N/A,0,19,20,,1.41707876,25,26,FALSE,1619166,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40569393,-73.95005047,Legault,1,rue
83108,N/A,N/A,0,0,24,,1.505165014,0,26,FALSE,1619167,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40579283,-73.94892869,Lamarche,-1,rue
83109,N/A,N/A,0,5,4,,1.486017039,13,14,FALSE,1619171,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40507791,-73.94995336,Saint-Jacques,0,rue
83110,N/A,N/A,0,0,0,,1.444944591,0,0,FALSE,1619173,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40502141,-73.95059043,Saint-Jacques,0,rue
83111,N/A,N/A,8,0,0,,1.696708851,0,0,FALSE,1619175,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40837973,-73.94553248,Non-nommée,-1,voie
83121,N/A,N/A,8,0,0,,1.298984751,0,0,FALSE,1619175,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.407129,-73.95030131,Non-nommée,-1,voie
83129,N/A,N/A,6,0,0,,1.237612307,0,0,FALSE,1619177,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40685874,-73.95098632,Anciens-Combattants,1,boulevard
83131,N/A,N/A,6,0,0,,1.241446819,0,0,FALSE,1619178,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40681201,-73.9510925,Anciens-Combattants,-1,boulevard
83140,N/A,N/A,8,0,0,,1.517704831,0,0,FALSE,1619179,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40523021,-73.95380359,Non-nommée,-1,voie
83142,N/A,N/A,8,0,0,,1.206553412,0,0,FALSE,1619182,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40710709,-73.95124419,Anciens-Combattants,-1,boulevard
83143,N/A,N/A,8,0,0,,1.202590455,0,0,FALSE,1619183,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40716198,-73.95110701,Anciens-Combattants,1,boulevard
83145,N/A,N/A,0,0,0,,1.435393563,0,0,FALSE,1619189,du,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40587294,-73.95265748,Collège,0,rue
83149,N/A,N/A,0,7,10,,1.71045691,11,12,FALSE,1619192,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40396297,-73.94858634,Lamarche,0,rue
83150,N/A,N/A,0,1,2,,1.802311194,5,8,FALSE,1619193,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40282687,-73.9484029,Lamarche,0,rue
83151,N/A,N/A,5,35,40,,1.866857183,43,44,FALSE,1619194,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4027059,-73.94759457,Sainte-Anne,0,rue
83153,N/A,N/A,0,0,2,,1.640386924,0,4,FALSE,1619197,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40327202,-73.95037693,Lalonde,1,rue
83163,N/A,N/A,0,0,2,,1.688117278,0,4,FALSE,1619197,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40313639,-73.94979709,Lalonde,1,rue
83164,N/A,N/A,0,1,4,,1.622984825,3,6,FALSE,1619198,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40385616,-73.94973543,Legault,1,rue
83165,N/A,N/A,0,1,4,,1.554460879,3,6,FALSE,1619198,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40446639,-73.94985589,Legault,1,rue
83167,N/A,N/A,0,17,18,,1.582215157,21,22,FALSE,1619201,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40379268,-73.95044207,Saint-Paul,0,rue
83168,N/A,N/A,5,0,2,,1.598624467,0,4,FALSE,1619202,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40364523,-73.95043539,Saint-Pierre,-1,rue
83172,N/A,N/A,0,1,0,,1.50843746,3,0,FALSE,1619206,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40490594,-73.9513464,Saint-Antoine,0,rue
83175,N/A,N/A,0,1,2,,1.627830364,15,28,FALSE,1619208,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40383553,-73.95123927,Saint-Hyacinthe,1,rue
83177,N/A,N/A,5,105,104,,1.665481401,113,108,FALSE,1619212,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40356443,-73.95208015,Sainte-Anne,0,rue
83180,N/A,N/A,5,105,104,,1.656522031,113,108,FALSE,1619212,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40392382,-73.95280441,Sainte-Anne,0,rue
83185,N/A,N/A,0,5,6,,1.608782241,11,14,FALSE,1619214,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40401854,-73.9520777,Saint-Jean-Baptiste,1,rue
83188,N/A,N/A,0,5,6,,1.50779001,11,14,FALSE,1619214,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40491635,-73.95190452,Saint-Jean-Baptiste,1,rue
83190,N/A,N/A,0,1,2,,1.617040225,3,4,FALSE,1619215,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40399392,-73.95197794,Saint-Jean-Baptiste,1,rue
83193,N/A,N/A,0,0,0,,1.627818184,0,0,FALSE,1619219,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40416466,-73.95269146,Christie,-1,rue
83198,N/A,N/A,0,5,2,,1.637869855,11,6,FALSE,1619224,du,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4042529,-73.95353391,Collège,1,rue
83214,N/A,N/A,5,171,180,,1.605589884,173,192,FALSE,1619228,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40505245,-73.95637071,Sainte-Anne,0,rue
83219,N/A,N/A,5,171,180,,1.493853302,173,192,FALSE,1619228,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40594167,-73.95677946,Sainte-Anne,0,rue
83220,N/A,N/A,0,6,0,,1.490121964,12,0,FALSE,1619230,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40614939,-73.95546495,Marguerite-Bourgeoys,0,rue
83222,N/A,N/A,0,6,0,,1.569049866,12,0,FALSE,1619230,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40550889,-73.9558678,Marguerite-Bourgeoys,0,rue
83225,N/A,N/A,5,191,194,,1.418540744,199,202,FALSE,1619231,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40656846,-73.95643242,Sainte-Anne,0,rue
83226,N/A,N/A,0,5,4,,1.4688092,7,6,FALSE,1619233,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40604059,-73.9552403,Crevier,0,rue
83227,N/A,N/A,0,1,0,,1.450851501,3,0,FALSE,1619234,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4059576,-73.95504305,Crevier,0,rue
83228,N/A,N/A,0,2,1,,1.397814933,8,3,FALSE,1619235,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40666058,-73.95477084,Saint-François-Xavier,0,rue
83231,N/A,N/A,5,169,0,,1.594921181,169,0,FALSE,1619240,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40483998,-73.95597548,Sainte-Anne,0,rue
83235,N/A,N/A,5,201,204,,1.336735523,209,206,FALSE,1619242,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40710653,-73.95576926,Sainte-Anne,0,rue
83236,N/A,N/A,0,25,10,,1.286247359,31,18,FALSE,1619243,du,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40734718,-73.95522107,Pacifique,0,rue
83237,N/A,N/A,0,25,10,,1.366300635,31,18,FALSE,1619243,du,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40786174,-73.95593782,Pacifique,0,rue
83238,N/A,N/A,0,7,6,,1.329114649,11,8,FALSE,1619245,du,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40688326,-73.95421253,Pacifique,0,rue
83239,N/A,N/A,0,21,16,,1.372888423,25,24,FALSE,1619246,de l',Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40654468,-73.95449764,Église,0,rue
83242,N/A,N/A,5,215,220,,1.221784539,221,222,FALSE,1619250,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40780802,-73.95473893,Sainte-Anne,0,rue
83243,N/A,N/A,5,13,16,,1.476847159,15,16,FALSE,1619251,de,Senneville,Senneville,45.40970729,-73.95685134,Senneville,0,chemin
83245,N/A,N/A,5,13,16,,1.400425111,15,16,FALSE,1619251,de,Senneville,Senneville,45.41029923,-73.95734438,Senneville,0,chemin
83253,N/A,N/A,5,1,2,,1.301830334,1,10,FALSE,1619254,de,Senneville,Sainte-Anne-de-Bellevue,45.40837693,-73.95536668,Senneville,0,chemin
83254,N/A,N/A,5,3,12,,1.327215993,3,12,FALSE,1619256,de,Senneville,Sainte-Anne-de-Bellevue,45.40855645,-73.95556742,Senneville,0,chemin
83255,N/A,N/A,0,2,3,,1.457873828,6,5,FALSE,1619259,,Senneville,Senneville,45.40955712,-73.95469109,Muir Park,0,avenue
83257,N/A,N/A,5,223,234,,1.026568662,253,252,FALSE,1619262,,Sainte-Anne-de-Bellevue,Senneville,45.40930696,-73.95343868,Sainte-Anne,0,rue
83269,N/A,N/A,0,61,0,,1.11582298,65,0,FALSE,1619264,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40823759,-73.95207794,Garden City,0,avenue
83270,N/A,N/A,0,0,0,,1.033778194,0,0,FALSE,1619265,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40900002,-73.95255354,Garden City,-1,avenue
83273,N/A,N/A,0,0,0,,1.068943397,0,0,FALSE,1619265,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40863263,-73.95220702,Garden City,-1,avenue
83276,N/A,N/A,0,37,0,,1.082058088,47,0,FALSE,1619266,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40857665,-73.95235483,Garden City,1,avenue
83282,N/A,N/A,0,0,0,,1.099055759,0,0,FALSE,1619269,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40832917,-73.95163464,Demers,0,rue
83284,N/A,N/A,0,0,40,,0.983830234,0,50,FALSE,1619271,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40938622,-73.95209772,Garden City,-1,avenue
83286,N/A,N/A,0,0,0,,1.092242725,0,0,FALSE,1619274,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40811843,-73.95134803,Forbes,-1,rue
83288,N/A,N/A,4,0,0,,1.091166139,0,0,FALSE,1619275,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40830529,-73.95074191,Utilités publiques,0,rue
83293,N/A,N/A,4,0,0,,1.002249192,0,0,FALSE,1619275,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40912024,-73.95059467,Utilités publiques,0,rue
83294,N/A,N/A,6,0,0,,1.065479868,0,0,FALSE,1619276,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40835506,-73.95106311,Anciens-Combattants,1,boulevard
83311,N/A,N/A,6,0,0,,0.717700324,0,0,FALSE,1619276,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41142505,-73.95100224,Anciens-Combattants,1,boulevard
83312,N/A,N/A,6,0,0,,1.060758882,0,0,FALSE,1619277,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40836567,-73.95115175,Anciens-Combattants,-1,boulevard
83323,N/A,N/A,6,0,0,,0.710956871,0,0,FALSE,1619277,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41145097,-73.95115867,Anciens-Combattants,-1,boulevard
83324,N/A,N/A,0,0,2,,1.084105346,0,22,FALSE,1619278,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40836651,-73.95145072,Forbes,0,rue
83334,N/A,N/A,4,0,0,,0.85276806,0,0,FALSE,1619286,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41045133,-73.95077215,Utilités publiques,0,rue
83340,N/A,N/A,4,0,0,,0.752879571,0,0,FALSE,1619288,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4113074,-73.95058405,Utilités publiques,0,rue
83341,N/A,N/A,0,1,2,,0.761235974,5,16,FALSE,1619289,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41135207,-73.95168959,Garden City,-1,avenue
83344,N/A,N/A,0,1,2,,0.86315143,5,16,FALSE,1619289,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41046044,-73.9518849,Garden City,-1,avenue
83347,N/A,N/A,5,0,0,,0.740428273,0,0,FALSE,1619296,,Sainte-Anne-de-Bellevue,Senneville,45.41150118,-73.95152868,Sainte-Anne,0,rue
83373,N/A,N/A,0,32,31,,1.169649241,34,35,FALSE,1619311,,Senneville,Senneville,45.41345318,-73.95623195,Pacific,0,avenue
83374,N/A,N/A,0,32,31,,1.281774969,34,35,FALSE,1619311,,Senneville,Senneville,45.41399667,-73.95744138,Pacific,0,avenue
83375,N/A,N/A,0,4,3,,1.452843476,16,15,FALSE,1619312,,Senneville,Senneville,45.41129036,-73.95814487,Tunstall,0,avenue
83377,N/A,N/A,0,28,27,,1.057502035,30,29,FALSE,1619313,,Senneville,Senneville,45.4129136,-73.95501866,Pacific,0,avenue
83394,N/A,N/A,4,0,0,,1.976427695,0,0,FALSE,1619320,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41148674,-73.94277068,Privée,0,voie
83400,N/A,N/A,4,0,0,,2.108364573,0,0,FALSE,1619320,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41101267,-73.94386633,Privée,0,voie
83401,N/A,N/A,4,0,0,,1.869072569,0,0,FALSE,1619321,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41341076,-73.94416319,Privée,0,voie
83406,N/A,N/A,4,0,0,,1.933381848,0,0,FALSE,1619321,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41238872,-73.94348862,Privée,0,voie
83407,N/A,N/A,4,0,0,,1.865858114,0,0,FALSE,1619322,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41247409,-73.94263244,Privée,0,voie
83409,N/A,N/A,4,0,0,,1.744803513,0,0,FALSE,1619322,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41356086,-73.9425861,Privée,0,voie
83413,N/A,N/A,4,0,0,,1.51213483,0,0,FALSE,1619325,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41385121,-73.93963542,Privée,0,voie
83415,N/A,N/A,0,0,0,,1.474765772,0,0,FALSE,1619326,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41477489,-73.93929042,Pins,0,chemin
83417,N/A,N/A,0,0,0,,1.427697349,0,0,FALSE,1619326,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41459733,-73.93983445,Pins,0,chemin
83418,N/A,N/A,4,0,0,,1.484590242,0,0,FALSE,1619327,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4140939,-73.93970557,Privée,0,voie
83421,N/A,N/A,0,2,1,,1.944741576,14,11,FALSE,1619330,,Senneville,Senneville,45.41608264,-73.96247867,Sunset,0,avenue
83440,N/A,N/A,0,40,43,,1.391981872,60,53,FALSE,1619331,,Senneville,Senneville,45.41453293,-73.95862821,Pacific,0,avenue
83447,N/A,N/A,5,53,50,,2.112518189,67,62,FALSE,1619332,de,Senneville,Senneville,45.417324,-73.96369704,Senneville,0,chemin
83448,N/A,N/A,5,35,34,,1.564739422,49,46,FALSE,1619333,de,Senneville,Senneville,45.41322284,-73.95981662,Senneville,0,chemin
83457,N/A,N/A,5,69,64,,2.028333642,83,84,FALSE,1619341,de,Senneville,Senneville,45.41901581,-73.96588826,Senneville,0,chemin
83463,N/A,N/A,8,0,0,,0.789200535,0,0,FALSE,1619342,,Senneville,Senneville,45.42115308,-73.95620818,Non-nommée,-1,voie
83464,N/A,N/A,6,0,0,,0.060123528,0,0,FALSE,1619345,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41806089,-73.94930899,Non-nommée,-1,voie
83474,N/A,N/A,6,0,0,,0.402578492,0,0,FALSE,1619345,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42052507,-73.9513379,Non-nommée,-1,voie
83475,N/A,N/A,6,555,0,,0.047125823,555,0,FALSE,1619346,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41720835,-73.94965503,Anciens-Combattants,1,boulevard
83480,N/A,N/A,6,555,0,,0.17978377,555,0,FALSE,1619346,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41827627,-73.94891948,Anciens-Combattants,1,boulevard
83485,N/A,N/A,6,0,0,,0.527446195,0,0,FALSE,1619348,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41970657,-73.94498361,Non-nommée,1,voie
83486,N/A,N/A,6,0,0,,0.60189799,0,0,FALSE,1619349,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4202875,-73.94830243,Transcanadienne,-1,route
83487,N/A,N/A,6,0,0,,0.61524259,0,0,FALSE,1619351,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4199312,-73.94391364,Transcanadienne,-1,route
83488,N/A,N/A,6,0,0,,0.680767848,0,0,FALSE,1619351,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42013697,-73.94652712,Transcanadienne,-1,route
83489,N/A,N/A,6,0,0,,0.268066639,0,0,FALSE,1619353,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41965739,-73.94793376,Non-nommée,1,voie
83508,N/A,N/A,6,0,0,,0.59520891,0,0,FALSE,1619354,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4195356,-73.94613505,Non-nommée,1,voie
83519,N/A,N/A,6,0,0,,0.385033413,0,0,FALSE,1619354,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41987635,-73.94761494,Non-nommée,1,voie
83533,N/A,N/A,4,0,0,,0.873360522,0,0,FALSE,1619360,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41953848,-73.94075807,Privée,1,voie
83542,N/A,N/A,6,0,0,,0.887500838,0,0,FALSE,1619362,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42092022,-73.94180463,Sainte-Marie,1,chemin
83558,N/A,N/A,6,0,0,,0.737045505,0,0,FALSE,1619364,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42171121,-73.94435087,Non-nommée,1,voie
83577,N/A,N/A,6,0,0,,0.907703561,0,0,FALSE,1619364,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42068742,-73.94498213,Non-nommée,1,voie
83591,N/A,N/A,6,0,0,,1.547858684,0,0,FALSE,1619367,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42110807,-73.95315399,Non-nommée,1,voie
83592,N/A,N/A,8,0,0,,1.24466945,0,0,FALSE,1619370,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41952483,-73.93587704,Non-nommée,-1,voie
83603,N/A,N/A,8,0,0,,0.862214811,0,0,FALSE,1619370,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41973562,-73.94076429,Non-nommée,-1,voie
83605,N/A,N/A,0,0,0,,1.46788296,0,0,FALSE,1619375,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42259598,-73.93588318,Non-nommée,-1,voie
83611,N/A,N/A,0,0,0,,1.464472449,0,0,FALSE,1619375,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42214264,-73.93587805,Non-nommée,-1,voie
83613,N/A,N/A,5,0,0,,1.430888783,0,0,FALSE,1619376,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.42234555,-73.93619488,Sainte-Marie,0,chemin
83616,N/A,N/A,4,0,0,,1.508540921,0,0,FALSE,1619378,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.4228393,-73.93689807,Pins,0,chemin
83617,N/A,N/A,0,0,0,,1.915315807,0,0,FALSE,1619386,des,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.41725576,-73.93530522,Pins,0,chemin
83639,N/A,N/A,8,0,0,,2.080505896,0,0,FALSE,1619398,,Senneville,Senneville,45.42165407,-73.95993207,40,1,autoroute
83640,N/A,N/A,8,0,0,,0.983629387,0,0,FALSE,1619399,,Senneville,Senneville,45.42134979,-73.95868278,40,-1,autoroute
83641,N/A,N/A,4,0,0,,2.132806886,0,0,FALSE,1619400,,Senneville,Senneville,45.42235682,-73.96384193,Privée,0,voie
83689,N/A,N/A,8,0,22022,,1.519988417,0,22022,FALSE,1619407,,Senneville,Senneville,45.42148099,-73.9655372,Transcanadienne,-1,route
83698,N/A,N/A,8,0,0,,2.130981065,0,0,FALSE,1619409,,Senneville,Senneville,45.42215756,-73.96369371,Non-nommée,1,voie
83699,N/A,N/A,8,0,0,,1.545816953,0,0,FALSE,1619410,,Senneville,Senneville,45.42145193,-73.96586544,Transcanadienne,-1,route
